pn_skid,kc_skid,pn_names,kc_names,claw_ids
22976,9363479,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 16851 JH,9363479.2
57422,9363479,Uniglomerular mALT DA2 lPN A 57423 NS,KCy 16851 JH,9363479.3
400943,9365081,Uniglomerular mALT VC3m lvPN 24596 BH,KCy 15271 JH,9365081.1
54072,9365081,Uniglomerular mALT VM2 adPN 54073 JMR,KCy 15271 JH,9365081.2
57414,9365081,Uniglomerular mALT DC3 adPN 57415 LK,KCy 15271 JH,9365081.3
28876,9365081,Uniglomerular mALT DM3 adPN 28877 JMR,KCy 15271 JH,9365081.4
37935,9365081,Uniglomerular mALT VC4 adPN 37936 CF,KCy 15271 JH,9365081.5
57365,9365081,Uniglomerular mALT VA5 lPN 57366 NS,KCy 15271 JH,9365081.6
51080,9369443,Uniglomerular mALT VA1v adPN 57251 LK,KCaBx 13863 JH,9369443.1
2863104,9369443,Uniglomerular mALT DA1 lPN 57316 2863105 ML,KCaBx 13863 JH,9369443.2
55125,9369443,Uniglomerular mALT VA1v adPN 55126 BH,KCaBx 13863 JH,9369443.3
42421,9369443,Uniglomerular mALT VA1d adPN 42422 JMR,KCaBx 13863 JH,9369443.4
58686,9369443,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 13863 JH,9369443.5
57246,9369443,Uniglomerular mALT VA1v adPN 57247 HG,KCaBx 13863 JH,9369443.6
30891,9369443,Uniglomerular mALT DM1 lPN 30892 BH,KCaBx 13863 JH,9369443.7
1775706,9371986,Uniglomerular mALT DL1 adPN 22153 JMR,KCaBx 12743 CF,9371986.1
39682,9371986,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBx 12743 CF,9371986.2
41308,9371986,Uniglomerular mALT VM3 adPN 41309 BH,KCaBx 12743 CF,9371986.3
39682,9371986,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBx 12743 CF,9371986.4
56424,9371986,Uniglomerular mALT DM2 lPN 56425 BH,KCaBx 12743 CF,9371986.5
771242,9371986,Uniglomerular mALT DC1 adPN 23665 AA,KCaBx 12743 CF,9371986.6
28876,9371986,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 12743 CF,9371986.7
22277,9371986,Uniglomerular mALT VC3m lvPN 22278 AA,KCaBx 12743 CF,9371986.8
27048,9371997,Uniglomerular mALT DP1l adPN 27049 BH,KC 15039 CF,9371997.1
39668,9371997,Uniglomerular mALT DL5 adPN 39669 JMR,KC 15039 CF,9371997.2
37935,9372001,Uniglomerular mALT VC4 adPN 37936 CF,KCy 16759 CF,9372001.1
192547,9372001,Uniglomerular lALT V ilPN bilateral 192548 EAM GSXEJ RJVR,KCy 16759 CF,9372001.2
40749,9372001,Uniglomerular mALT DA4l adPN 40750 BH,KCy 16759 CF,9372001.3
45882,9372001,Biglomerular mALT VP3 + VP1l ivPN bilateral 45883 AA ECM,KCy 16759 CF,9372001.4
57418,9372001,Uniglomerular mALT DA2 lPN 57419 LK,KCy 16759 CF,9372001.5
755022,9372011,Uniglomerular mALT DA1 lPN 57358 IJA,KC 11915 CF,9372011.1
22277,9372011,Uniglomerular mALT VC3m lvPN 22278 AA,KC 11915 CF,9372011.2
56424,9372011,Uniglomerular mALT DM2 lPN 56425 BH,KC 11915 CF,9372011.3
22422,9372011,Uniglomerular mALT DL2v adPN 22423 JMR,KC 11915 CF,9372011.4
49865,9372015,Uniglomerular mALT VM5d adPN 49866 JMR,KCa'B'x 12395 CF,9372015.1
30891,9372015,Uniglomerular mALT DM1 lPN 30892 BH,KCa'B'x 12395 CF,9372015.2
39682,9372015,Uniglomerular mALT DM4 adPN 39683 JMR,KCa'B'x 12395 CF,9372015.3
41308,9372015,Uniglomerular mALT VM3 adPN 41309 BH,KCa'B'x 12395 CF,9372015.4
35447,9372015,Uniglomerular mALT VM5d adPN 35448 AA,KCa'B'x 12395 CF,9372015.5
28876,9372015,Uniglomerular mALT DM3 adPN 28877 JMR,KCa'B'x 12395 CF,9372015.6
39682,9382557,Uniglomerular mALT DM4 adPN 39683 JMR,KCa'B'x 11199 NM,9382557.1
27611,9382557,Uniglomerular mALT DM5 lPN 27612 JMR,KCa'B'x 11199 NM,9382557.2
39682,9382557,Uniglomerular mALT DM4 adPN 39683 JMR,KCa'B'x 11199 NM,9382557.3
35447,9382557,Uniglomerular mALT VM5d adPN 35448 AA,KCa'B'x 11199 NM,9382557.4
56424,9382557,Uniglomerular mALT DM2 lPN 56425 BH,KCa'B'x 11199 NM,9382557.5
61773,9382557,Uniglomerular mALT DL2v adPN 61774 JMR,KCa'B'x 11199 NM,9382557.6
30891,9382557,Uniglomerular mALT DM1 lPN 30892 BH,KCa'B'x 11199 NM,9382557.7
32214,9383270,Uniglomerular mALT VA7m lPN 32215 BH,KCaBx 14091 JH,9383270.1
37250,9383270,Uniglomerular mALT DA4m adPN 37251 JMR,KCaBx 14091 JH,9383270.2
57241,9383270,Uniglomerular mALT DC3 adPN 57242 ML,KCaBx 14091 JH,9383270.3
771242,9383270,Uniglomerular mALT DC1 adPN 23665 AA,KCaBx 14091 JH,9383270.4
36108,9383270,Uniglomerular mALT VA7m lPN 36109 BH,KCaBx 14091 JH,9383270.5
58686,9383270,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 14091 JH,9383270.6
22422,9386351,Uniglomerular mALT DL2v adPN 22423 JMR,KCa'B'x 9463 JH,9386351.1
65762,9386351,Uniglomerular mALT DC2 adPN 65763 AJ,KCa'B'x 9463 JH,9386351.2
57337,9386351,Uniglomerular mALT DL2d adPN 57338 IJA,KCa'B'x 9463 JH,9386351.3
56424,9386351,Uniglomerular mALT DM2 lPN 56425 BH,KCa'B'x 9463 JH,9386351.4
41308,9386351,Uniglomerular mALT VM3 adPN 41309 BH,KCa'B'x 9463 JH,9386351.5
24726,9386351,Uniglomerular mALT VM1 lPN 24727 BH,KCa'B'x 9463 JH,9386351.6
60799,9386351,Uniglomerular mALT DM6 adPN 60800 JMR,KCa'B'x 9463 JH,9386351.7
49865,9388347,Uniglomerular mALT VM5d adPN 49866 JMR,KCaBx 14567 JH,9388347.1
60799,9388347,Uniglomerular mALT DM6 adPN 60800 JMR,KCaBx 14567 JH,9388347.2
39668,9388347,Uniglomerular mALT DL5 adPN 39669 JMR,KCaBx 14567 JH,9388347.3
41578,9388347,Uniglomerular mALT VC3l adPN 41579 AJ,KCaBx 14567 JH,9388347.4
30891,9391862,Uniglomerular mALT DM1 lPN 30892 BH,KCy 8371 NM,9391862.1
186573,9391862,Uniglomerular mALT VA7m lPN 21764 AA,KCy 8371 NM,9391862.2
58686,9392043,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCa'B'x 7395 JH,9392043.1
771242,9392043,Uniglomerular mALT DC1 adPN 23665 AA,KCa'B'x 7395 JH,9392043.2
16,9392043,Uniglomerular mALT VA6 adPN 017 DB,KCa'B'x 7395 JH,9392043.3
27884,9392043,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCa'B'x 7395 JH,9392043.4
27611,9396461,Uniglomerular mALT DM5 lPN 27612 JMR,KCy 15527 NM,9396461.1
35246,9396461,Uniglomerular mALT D adPN 35247 AA,KCy 15527 NM,9396461.2
22744,9396461,Uniglomerular mALT VC3m lvPN 22745 JMR,KCy 15527 NM,9396461.3
41578,9396461,Uniglomerular mALT VC3l adPN 41579 AJ,KCy 15527 NM,9396461.4
27611,9396461,Uniglomerular mALT DM5 lPN 27612 JMR,KCy 15527 NM,9396461.5
21999,9407224,Uniglomerular mALT VL2a adPN 22000 JMR,KCy 16815 JH,9407224.1
33903,9407224,Uniglomerular mALT DL3 lPN 33904 JMR,KCy 16815 JH,9407224.2
49865,9407224,Uniglomerular mALT VM5d adPN 49866 JMR,KCy 16815 JH,9407224.3
57319,9407224,Uniglomerular mALT VA3 adPN 57320 IJA,KCy 16815 JH,9407224.4
192547,9407224,Uniglomerular lALT V ilPN bilateral 192548 EAM GSXEJ RJVR,KCy 16815 JH,9407224.5
30891,9409208,Uniglomerular mALT DM1 lPN 30892 BH,KCa'B'm 12363 NM,9409208.1
400943,9409208,Uniglomerular mALT VC3m lvPN 24596 BH,KCa'B'm 12363 NM,9409208.2
39682,9409208,Uniglomerular mALT DM4 adPN 39683 JMR,KCa'B'm 12363 NM,9409208.3
22277,9409208,Uniglomerular mALT VC3m lvPN 22278 AA,KCa'B'm 12363 NM,9409208.4
67408,9409208,Uniglomerular mALT DM2 lPN 67409 BH,KCa'B'm 12363 NM,9409208.5
30891,9409208,Uniglomerular mALT DM1 lPN 30892 BH,KCa'B'm 12363 NM,9409208.6
22976,9410520,Uniglomerular mALT VL2p adPN 22977 JMR,KCa'B'x 9939 JH,9410520.1
22976,9411807,Uniglomerular mALT VL2p adPN 22977 JMR,KCa'B'x 16503 JH,9411807.1
58686,9411807,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCa'B'x 16503 JH,9411807.2
45242,9411807,Uniglomerular mALT VC2 lPN 45243 AA,KCa'B'x 16503 JH,9411807.3
36390,9411807,Uniglomerular mALT VA1d adPN 36391 BH,KCa'B'x 16503 JH,9411807.4
27884,9411807,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCa'B'x 16503 JH,9411807.5
27048,9411807,Uniglomerular mALT DP1l adPN 27049 BH,KCa'B'x 16503 JH,9411807.6
55085,9411807,Uniglomerular mALT VC4 adPN 55086 AJ,KCa'B'x 16503 JH,9411807.7
186573,9431053,Uniglomerular mALT VA7m lPN 21764 AA,KCa'B'ap 7259 NM,9431053.1
57410,9431053,Uniglomerular mALT VA7l adPN 57411 NS,KCa'B'ap 7259 NM,9431053.2
67637,9431053,Uniglomerular mALT DL2v adPN 67638 BH,KCa'B'ap 7259 NM,9431053.3
23569,9431053,Uniglomerular mALT VA4 lPN 23570 AA,KCa'B'ap 7259 NM,9431053.4
56424,9437371,Uniglomerular mALT DM2 lPN 56425 BH,KCaBx 13151 SAC,9437371.1
27884,9437371,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCaBx 13151 SAC,9437371.2
30891,9437371,Uniglomerular mALT DM1 lPN 30892 BH,KCaBx 13151 SAC,9437371.3
45242,9437371,Uniglomerular mALT VC2 lPN 45243 AA,KCaBx 13151 SAC,9437371.4
56424,9440771,Uniglomerular mALT DM2 lPN 56425 BH,KCaBx 10531 NM,9440771.1
22976,9440771,Uniglomerular mALT VL2p adPN 22977 JMR,KCaBx 10531 NM,9440771.2
23569,9440771,Uniglomerular mALT VA4 lPN 23570 AA,KCaBx 10531 NM,9440771.3
57319,9440771,Uniglomerular mALT VA3 adPN 57320 IJA,KCaBx 10531 NM,9440771.4
28876,9440771,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 10531 NM,9440771.5
30791,9444179,Uniglomerular mALT DL2d adPN 30792 BH,KCaBx 13835 SAC,9444179.1
40749,9444179,Uniglomerular mALT DA4l adPN 40750 BH,KCaBx 13835 SAC,9444179.2
27246,9444179,Uniglomerular mALT VM3 adPN 27247 JMR,KCaBx 13835 SAC,9444179.3
30891,9444179,Uniglomerular mALT DM1 lPN 30892 BH,KCaBx 13835 SAC,9444179.4
67408,9444179,Uniglomerular mALT DM2 lPN 67409 BH,KCaBx 13835 SAC,9444179.5
58686,9447875,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 10719 CF,9447875.1
23569,9447875,Uniglomerular mALT VA4 lPN 23570 AA,KCaBx 10719 CF,9447875.2
56424,9447875,Uniglomerular mALT DM2 lPN 56425 BH,KCaBx 10719 CF,9447875.3
28876,9447905,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 13059 CF,9447905.1
57319,9447905,Uniglomerular mALT VA3 adPN 57320 IJA,KCaBx 13059 CF,9447905.2
192547,9447905,Uniglomerular lALT V ilPN bilateral 192548 EAM GSXEJ RJVR,KCaBx 13059 CF,9447905.3
58686,9447905,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 13059 CF,9447905.4
54072,9447905,Uniglomerular mALT VM2 adPN 54073 JMR,KCaBx 13059 CF,9447905.5
55085,9447933,Uniglomerular mALT VC4 adPN 55086 AJ,KCaBx 12851 CF,9447933.1
41578,9447933,Uniglomerular mALT VC3l adPN 41579 AJ,KCaBx 12851 CF,9447933.2
16,9447933,Uniglomerular mALT VA6 adPN 017 DB,KCaBx 12851 CF,9447933.3
32214,9447933,Uniglomerular mALT VA7m lPN 32215 BH,KCaBx 12851 CF,9447933.4
40749,9447933,Uniglomerular mALT DA4l adPN 40750 BH,KCaBx 12851 CF,9447933.5
57319,9447968,Uniglomerular mALT VA3 adPN 57320 IJA,KCy 9311 CF,9447968.1
67637,9447968,Uniglomerular mALT DL2v adPN 67638 BH,KCy 9311 CF,9447968.2
42927,9447968,Uniglomerular mALT VC4 adPN 42928 JMR,KCy 9311 CF,9447968.3
54072,9447968,Uniglomerular mALT VM2 adPN 54073 JMR,KCy 9311 CF,9447968.4
58686,9447968,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 9311 CF,9447968.5
68697,9447968,Uniglomerular mALT DM6 adPN 68698 BH,KCy 9311 CF,9447968.6
46800,9447968,Uniglomerular mALT VC3l adPN 46801 JMR,KCy 9311 CF,9447968.7
400943,9448028,Uniglomerular mALT VC3m lvPN 24596 BH,KCy 16563 CF,9448028.1
30891,9448028,Uniglomerular mALT DM1 lPN 30892 BH,KCy 16563 CF,9448028.2
16,9448028,Uniglomerular mALT VA6 adPN 017 DB,KCy 16563 CF,9448028.3
51886,9448028,Uniglomerular mALT VM2 adPN 51887 AA,KCy 16563 CF,9448028.4
58686,9448028,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 16563 CF,9448028.5
42421,9448180,Uniglomerular mALT VA1d adPN 42422 JMR,KCy 7887 SAC,9448180.1
755022,9448180,Uniglomerular mALT DA1 lPN 57358 IJA,KCy 7887 SAC,9448180.2
27048,9448180,Uniglomerular mALT DP1l adPN 27049 BH,KCy 7887 SAC,9448180.3
57385,9460891,Uniglomerular mALT DM5 lPN 57386 HG,KCa'B'x 11195 JH,9460891.1
67408,9460891,Uniglomerular mALT DM2 lPN 67409 BH,KCa'B'x 11195 JH,9460891.2
23432,9460891,Uniglomerular mALT VA2 adPN 23433 AA,KCa'B'x 11195 JH,9460891.3
30791,9460944,Uniglomerular mALT DL2d adPN 30792 BH,KCy 6743 NM,9460944.1
39682,9460944,Uniglomerular mALT DM4 adPN 39683 JMR,KCy 6743 NM,9460944.2
21999,9460944,Uniglomerular mALT VL2a adPN 22000 JMR,KCy 6743 NM,9460944.3
61221,9460944,Uniglomerular mALT DA1 lPN 61222 AJ,KCy 6743 NM,9460944.4
39668,9464046,Uniglomerular mALT DL5 adPN 39669 JMR,KCaBx 14095 JH,9464046.1
23597,9464046,Uniglomerular mALT VM4 adPN 23598 BH,KCaBx 14095 JH,9464046.2
11524119,9464046,Uniglomerular lALT VP1m l2PN 65701 AJ ECM,KCaBx 14095 JH,9464046.3
57414,9464046,Uniglomerular mALT DC3 adPN 57415 LK,KCaBx 14095 JH,9464046.4
42927,9464046,Uniglomerular mALT VC4 adPN 42928 JMR,KCaBx 14095 JH,9464046.5
67408,9464046,Uniglomerular mALT DM2 lPN 67409 BH,KCaBx 14095 JH,9464046.6
400943,9464046,Uniglomerular mALT VC3m lvPN 24596 BH,KCaBx 14095 JH,9464046.7
58686,9466471,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCa'B'x 15259 NM,9466471.1
23134,9466471,Uniglomerular mALT VC3l adPN 23135 BH,KCa'B'x 15259 NM,9466471.2
165303,9466471,Uniglomerular mALT VA3 adPN 34321 JMR,KCa'B'x 15259 NM,9466471.3
23432,9466471,Uniglomerular mALT VA2 adPN 23433 AA,KCa'B'x 15259 NM,9466471.4
21999,9466471,Uniglomerular mALT VL2a adPN 22000 JMR,KCa'B'x 15259 NM,9466471.5
39139,9466471,Uniglomerular mALT VM5d adPN 39140 CF,KCa'B'x 15259 NM,9466471.6
23512,9469216,Uniglomerular mALT VM5v adPN 23513 CF,KCy 8119 SAC,9469216.1
23134,9469216,Uniglomerular mALT VC3l adPN 23135 BH,KCy 8119 SAC,9469216.2
23134,9469216,Uniglomerular mALT VC3l adPN 23135 BH,KCy 8119 SAC,9469216.3
39682,9469216,Uniglomerular mALT DM4 adPN 39683 JMR,KCy 8119 SAC,9469216.4
23597,9469390,Uniglomerular mALT VM4 adPN 23598 BH,KCa'B'x 12627 JH,9469390.1
42927,9469390,Uniglomerular mALT VC4 adPN 42928 JMR,KCa'B'x 12627 JH,9469390.2
57241,9469390,Uniglomerular mALT DC3 adPN 57242 ML,KCa'B'x 12627 JH,9469390.3
57307,9469390,Uniglomerular mALT DM6 adPN 57308 ML,KCa'B'x 12627 JH,9469390.4
54072,9470598,Uniglomerular mALT VM2 adPN 54073 JMR,KCy 11507 NM,9470598.1
23512,9472074,Uniglomerular mALT VM5v adPN 23513 CF,KCaBx 14971 JH,9472074.1
65762,9472074,Uniglomerular mALT DC2 adPN 65763 AJ,KCaBx 14971 JH,9472074.2
58686,9472074,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 14971 JH,9472074.3
1775706,9472074,Uniglomerular mALT DL1 adPN 22153 JMR,KCaBx 14971 JH,9472074.4
39668,9472074,Uniglomerular mALT DL5 adPN 39669 JMR,KCaBx 14971 JH,9472074.5
28876,9474961,Uniglomerular mALT DM3 adPN 28877 JMR,KCa'B'x 11399 JH,9474961.1
61773,9474961,Uniglomerular mALT DL2v adPN 61774 JMR,KCa'B'x 11399 JH,9474961.2
58686,9474961,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCa'B'x 11399 JH,9474961.3
51886,9474961,Uniglomerular mALT VM2 adPN 51887 AA,KCa'B'x 11399 JH,9474961.4
22976,9476149,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 17331 SAC,9476149.1
22744,9476149,Uniglomerular mALT VC3m lvPN 22745 JMR,KCy 17331 SAC,9476149.2
22132,9476149,Uniglomerular mALT VC1 lPN 22133 BH,KCy 17331 SAC,9476149.3
38885,9476149,Uniglomerular mALT DA2 lPN 38886 BH,KCy 17331 SAC,9476149.4
30791,9480568,Uniglomerular mALT DL2d adPN 30792 BH,KCaBx 12771 NM,9480568.1
65762,9480568,Uniglomerular mALT DC2 adPN 65763 AJ,KCaBx 12771 NM,9480568.2
192547,9480568,Uniglomerular lALT V ilPN bilateral 192548 EAM GSXEJ RJVR,KCaBx 12771 NM,9480568.3
39682,9480568,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBx 12771 NM,9480568.4
49865,9480568,Uniglomerular mALT VM5d adPN 49866 JMR,KCaBx 12771 NM,9480568.5
27246,9480568,Uniglomerular mALT VM3 adPN 27247 JMR,KCaBx 12771 NM,9480568.6
39254,9480568,Uniglomerular mALT VC5 adPN 39255 JMR,KCaBx 12771 NM,9480568.7
186573,9480687,Uniglomerular mALT VA7m lPN 21764 AA,KCy 15463 SAC,9480687.1
46800,9480687,Uniglomerular mALT VC3l adPN 46801 JMR,KCy 15463 SAC,9480687.2
30434,9491177,Uniglomerular mALT VM5v adPN 30435 BH,KCy 15335 JH,9491177.1
65762,9491177,Uniglomerular mALT DC2 adPN 65763 AJ,KCy 15335 JH,9491177.2
57307,9491177,Uniglomerular mALT DM6 adPN 57308 ML,KCy 15335 JH,9491177.3
58686,9491177,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 15335 JH,9491177.4
36108,9491177,Uniglomerular mALT VA7m lPN 36109 BH,KCy 15335 JH,9491177.5
27048,9493370,Uniglomerular mALT DP1l adPN 27049 BH,KCa'B'x 14411 SAC,9493370.1
32399,9493370,Uniglomerular mALT DC3 adPN 32400 AA,KCa'B'x 14411 SAC,9493370.2
67637,9494838,Uniglomerular mALT DL2v adPN 67638 BH,KCaBx 12983 NM,9494838.1
56424,9494838,Uniglomerular mALT DM2 lPN 56425 BH,KCaBx 12983 NM,9494838.2
27048,9494838,Uniglomerular mALT DP1l adPN 27049 BH,KCaBx 12983 NM,9494838.3
57319,9495510,Uniglomerular mALT VA3 adPN 57320 IJA,KCy 16583 JH,9495510.1
11524119,9495510,Uniglomerular lALT VP1m l2PN 65701 AJ ECM,KCy 16583 JH,9495510.2
11524119,9495510,Uniglomerular lALT VP1m l2PN 65701 AJ ECM,KCy 16583 JH,9495510.3
22976,9495510,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 16583 JH,9495510.4
57319,9495510,Uniglomerular mALT VA3 adPN 57320 IJA,KCy 16583 JH,9495510.5
73937,9495510,Uniglomerular mALT VL1 ilPN bilateral 73938 LK,KCy 16583 JH,9495510.6
41578,9495510,Uniglomerular mALT VC3l adPN 41579 AJ,KCy 16583 JH,9495510.7
35447,9495510,Uniglomerular mALT VM5d adPN 35448 AA,KCy 16583 JH,9495510.8
46493,9500387,Uniglomerular mALT DC4 adPN 46494 JMR,KCy 15491 SAC,9500387.1
22277,9500387,Uniglomerular mALT VC3m lvPN 22278 AA,KCy 15491 SAC,9500387.2
27048,9500387,Uniglomerular mALT DP1l adPN 27049 BH,KCy 15491 SAC,9500387.3
400943,9500387,Uniglomerular mALT VC3m lvPN 24596 BH,KCy 15491 SAC,9500387.4
57323,9501371,Uniglomerular mALT DA1 lPN 57324 LK JSL,KCy 16923 NM,9501371.1
771242,9501371,Uniglomerular mALT DC1 adPN 23665 AA,KCy 16923 NM,9501371.2
57319,9501371,Uniglomerular mALT VA3 adPN 57320 IJA,KCy 16923 NM,9501371.3
58686,9501371,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 16923 NM,9501371.4
39682,9507005,Uniglomerular mALT DM4 adPN 39683 JMR,KCa'B'x 16219 SAC,9507005.1
27048,9507005,Uniglomerular mALT DP1l adPN 27049 BH,KCa'B'x 16219 SAC,9507005.2
58686,9507005,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCa'B'x 16219 SAC,9507005.3
23432,9507005,Uniglomerular mALT VA2 adPN 23433 AA,KCa'B'x 16219 SAC,9507005.4
39682,9507005,Uniglomerular mALT DM4 adPN 39683 JMR,KCa'B'x 16219 SAC,9507005.5
771242,9509170,Uniglomerular mALT DC1 adPN 23665 AA,KCaBx 13963 SAC,9509170.1
36108,9509170,Uniglomerular mALT VA7m lPN 36109 BH,KCaBx 13963 SAC,9509170.2
192547,9509170,Uniglomerular lALT V ilPN bilateral 192548 EAM GSXEJ RJVR,KCaBx 13963 SAC,9509170.3
67637,9509170,Uniglomerular mALT DL2v adPN 67638 BH,KCaBx 13963 SAC,9509170.4
22976,9509170,Uniglomerular mALT VL2p adPN 22977 JMR,KCaBx 13963 SAC,9509170.5
23569,9509170,Uniglomerular mALT VA4 lPN 23570 AA,KCaBx 13963 SAC,9509170.6
27048,9509170,Uniglomerular mALT DP1l adPN 27049 BH,KCaBx 13963 SAC,9509170.7
165303,9509170,Uniglomerular mALT VA3 adPN 34321 JMR,KCaBx 13963 SAC,9509170.8
65762,9509396,Uniglomerular mALT DC2 adPN 65763 AJ,KCy 6623 NM,9509396.1
57323,9509396,Uniglomerular mALT DA1 lPN 57324 LK JSL,KCy 6623 NM,9509396.2
16,9509396,Uniglomerular mALT VA6 adPN 017 DB,KCy 6623 NM,9509396.3
57241,9509396,Uniglomerular mALT DC3 adPN 57242 ML,KCy 6623 NM,9509396.4
21999,9509396,Uniglomerular mALT VL2a adPN 22000 JMR,KCy 6623 NM,9509396.5
57402,9519450,Uniglomerular mALT DC2 adPN 57403 SM,KCy 15411 JH,9519450.1
27048,9519450,Uniglomerular mALT DP1l adPN 27049 BH,KCy 15411 JH,9519450.2
39254,9519450,Uniglomerular mALT VC5 adPN 39255 JMR,KCy 15411 JH,9519450.3
68697,9519450,Uniglomerular mALT DM6 adPN 68698 BH,KCy 15411 JH,9519450.4
57307,9519450,Uniglomerular mALT DM6 adPN 57308 ML,KCy 15411 JH,9519450.5
23432,9521279,Uniglomerular mALT VA2 adPN 23433 AA,KCaBx 10139 NM,9521279.1
57319,9521279,Uniglomerular mALT VA3 adPN 57320 IJA,KCaBx 10139 NM,9521279.2
36390,9521279,Uniglomerular mALT VA1d adPN 36391 BH,KCaBx 10139 NM,9521279.3
45242,9521279,Uniglomerular mALT VC2 lPN 45243 AA,KCaBx 10139 NM,9521279.4
57307,9521279,Uniglomerular mALT DM6 adPN 57308 ML,KCaBx 10139 NM,9521279.5
23569,9521382,Uniglomerular mALT VA4 lPN 23570 AA,KCy 15635 Li,9521382.1
23432,9521382,Uniglomerular mALT VA2 adPN 23433 AA,KCy 15635 Li,9521382.2
22422,9521382,Uniglomerular mALT DL2v adPN 22423 JMR,KCy 15635 Li,9521382.3
57319,9521382,Uniglomerular mALT VA3 adPN 57320 IJA,KCy 15635 Li,9521382.4
23569,9521382,Uniglomerular mALT VA4 lPN 23570 AA,KCy 15635 Li,9521382.5
57410,9521382,Uniglomerular mALT VA7l adPN 57411 NS,KCy 15635 Li,9521382.6
39254,9521576,Uniglomerular mALT VC5 adPN 39255 JMR,KCy 9391 JH,9521576.1
16,9521576,Uniglomerular mALT VA6 adPN 017 DB,KCy 9391 JH,9521576.2
11524119,9521576,Uniglomerular lALT VP1m l2PN 65701 AJ ECM,KCy 9391 JH,9521576.3
39668,9521576,Uniglomerular mALT DL5 adPN 39669 JMR,KCy 9391 JH,9521576.4
400943,9521576,Uniglomerular mALT VC3m lvPN 24596 BH,KCy 9391 JH,9521576.5
22976,9521576,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 9391 JH,9521576.6
68697,9527109,Uniglomerular mALT DM6 adPN 68698 BH,KCaBx 10291 JH,9527109.1
58686,9527109,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 10291 JH,9527109.2
57410,9527109,Uniglomerular mALT VA7l adPN 57411 NS,KCaBx 10291 JH,9527109.3
65762,9527608,Uniglomerular mALT DC2 adPN 65763 AJ,KCaBx 12503 NM,9527608.1
11544074,9527608,Uniglomerular mALT DL1 adPN 27304 JMR,KCaBx 12503 NM,9527608.2
42421,9527608,Uniglomerular mALT VA1d adPN 42422 JMR,KCaBx 12503 NM,9527608.3
2863104,9527608,Uniglomerular mALT DA1 lPN 57316 2863105 ML,KCaBx 12503 NM,9527608.4
28876,9527942,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 10627 JH,9527942.1
30891,9527942,Uniglomerular mALT DM1 lPN 30892 BH,KCaBx 10627 JH,9527942.2
32399,9527942,Uniglomerular mALT DC3 adPN 32400 AA,KCaBx 10627 JH,9527942.3
45242,9527942,Uniglomerular mALT VC2 lPN 45243 AA,KCaBx 10627 JH,9527942.4
41308,9527942,Uniglomerular mALT VM3 adPN 41309 BH,KCaBx 10627 JH,9527942.5
39254,9528229,Uniglomerular mALT VC5 adPN 39255 JMR,KCy 11847 SAC,9528229.1
55085,9528229,Uniglomerular mALT VC4 adPN 55086 AJ,KCy 11847 SAC,9528229.2
30891,9528229,Uniglomerular mALT DM1 lPN 30892 BH,KCy 11847 SAC,9528229.3
35447,9528229,Uniglomerular mALT VM5d adPN 35448 AA,KCy 11847 SAC,9528229.4
24251,9528229,Uniglomerular mALT VM7v adPN 24252 LK,KCy 11847 SAC,9528229.5
39668,9528229,Uniglomerular mALT DL5 adPN 39669 JMR,KCy 11847 SAC,9528229.6
771242,9528229,Uniglomerular mALT DC1 adPN 23665 AA,KCy 11847 SAC,9528229.7
40306,9532035,Uniglomerular mALT VM7d adPN 40307 CF,KCaBx 14463 SAC,9532035.1
35447,9532035,Uniglomerular mALT VM5d adPN 35448 AA,KCaBx 14463 SAC,9532035.2
58686,9532035,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBx 14463 SAC,9532035.3
60799,9532035,Uniglomerular mALT DM6 adPN 60800 JMR,KCaBx 14463 SAC,9532035.4
