,0,1,2,3,4,anno_ids_0,anno_ids_1,anno_ids_2,anno_ids_3,anno_ids_4,kc_ids
1784,DC3,DA1,DA1,DC3,DA1,1283111,1419201,1419201,1283111,1419201,206268
1785,DM2,DM2,DM3,DM1,VA2,1419110,1419110,1419219,1419230,1419211,11714
1786,DC2,DA1,VC1,VM5d,DA1,1283103,1419201,1419195,1194543,1419201,11714
1787,VM7v,VC4,DA1,VA1d,DC1,1419157,2500615,1419201,1283107,1419168,11714
1788,VA3,DL1,DC2,DP1m,DM5,1419182,1419144,1283103,2500472,1419102,177602
1789,VM1,VA7m,DM5,DL2v,DA3,1419153,1419121,1419102,1419214,2500563,177602
1790,DC4,VM7d,VC3l,DM6,DL3,1419077,1419114,4587289,2500548,2468810,177602
1791,VM7d,VM5v,VM5v,DM6,DC4,1419114,1194549,1194549,2500548,1419077,177602
1792,VA6,DC1,VL2p,VC1,DP1m,2500515,1419168,1419126,1419195,2500472,177602
1793,VA6,DA4l,DM2,DA4l,VL2p,2500515,4502221,1419110,4502221,1419126,7634
1794,VC5,V,VA7m,DP1l,VA2,5604551,1419095,1419121,2500556,1419211,7634
1795,VA6,VM5d,VL2a,DA1,DC1,2500515,1194543,2500501,1419201,1419168,7634
1796,DL3,VC3l,DL1,VC4,VC3l,2468810,4587289,1419144,2500615,4587289,13782
1797,VA1d,VC3l,DL4,VP1,DL1,1283107,4587289,1419192,5304188,1419144,13782
1798,VA6,VC3l,VM5d,VA1v,DA1,2500515,4587289,1194543,2500585,1419201,13782
1799,DL3,VC3m,DL4,VC3l,DL5,2468810,2500575,1419192,4587289,1419118,13782
1800,DL1,VC3l,VM5d,VC3m,DL1,1419144,4587289,1194543,2500575,1419144,13782
1801,VC1,VM2,VC2,DA2,VA7m,1419195,1419073,1419099,1419133,1419121,13786
1802,DC2,VA6,VM7v,DL1,D,1283103,2500515,1419157,1419144,1419148,13786
1803,DL5,VC3l,VC3m,DL3,VM5v,1419118,4587289,2500575,2468810,1194549,13786
1804,V,DP1l,DP1m,VC5,VC2,1419095,2500556,2500472,5604551,1419099,7646
1805,V,DP1m,VP2,V,VL2p,1419095,2500472,4672152,1419095,1419126,7646
1806,DM1,DM4,DM3,VA4,DM2,1419230,1419070,1419219,1283123,1419110,7646
1807,DP1m,VL2p,DM1,DM2,VC2,2500472,1419126,1419230,1419110,1419099,7646
1808,DC3,VA6,DM2,DC1,DC3,1283111,2500515,1419110,1419168,1283111,7646
1809,DM2,DM2,DM1,DM5,DM4,1419110,1419110,1419230,1419102,1419070,11742
1810,DL2d,VP1,VA7l,VA7m,DM5,1419171,5304188,1419088,1419121,1419102,11742
1811,VA2,VM2,VA4,VC1,VM2,1419211,1419073,1283123,1419195,1419073,11742
1812,DC1,DL5,VM5v,VC3m,VM5d,1419168,1419118,1194549,2500575,1194543,9702
1813,VC5,VA7m,VP1,DL5,VC3m,5604551,1419121,5304188,1419118,2500575,9702
1814,VC3m,VC5,VL2a,DC1,DA1,2500575,5604551,2500501,1419168,1419201,9702
1815,V,DL2v,DM5,VC4,DM4,1419095,1419214,1419102,2500615,1419070,9702
1816,VA7m,DM5,DA2,VA5,DL2d,1419121,1419102,1419133,2500530,1419171,9702
1817,DL3,VC3l,VC3l,VC4,DL1,2468810,4587289,4587289,2500615,1419144,1746412
1818,VA7l,DA4l,VA3,VC1,VP1,1419088,4502221,1419182,1419195,5304188,1746412
1819,VA5,VA3,VA3,VA7m,DL2v,2500530,1419182,1419182,1419121,1419214,1746412
1820,VA1d,DM5,VM1,DC2,VL2a,1283107,1419102,1419153,1283103,2500501,1746412
1821,DL5,VM7v,DM6,VA5,VM5v,1419118,1419157,2500548,2500530,1194549,1746412
1822,V,DM5,DL2v,DM4,VC4,1419095,1419102,1419214,1419070,2500615,1746412
1823,DC4,DM6,VM5d,VM7d,DP1m,1419077,2500548,1194543,1419114,2500472,30201
1824,DM3,DL2v,DM2,VA2,DM1,1419219,1419214,1419110,1419211,1419230,30201
1825,DP1m,DM6,VC3l,VC3m,VM5d,2500472,2500548,4587289,2500575,1194543,30201
1826,VM1,DL2d,DP1l,VA7m,VM1,1419153,1419171,2500556,1419121,1419153,30201
1827,VM7v,DL5,DC2,VM7d,VM5v,1419157,1419118,1283103,1419114,1194549,30201
1828,DA1,DA1,DL1,VA6,VL2a,1419201,1419201,1419144,2500515,2500501,13818
1829,VC5,DP1l,VA2,DM6,DM3,5604551,2500556,1419211,2500548,1419219,13818
1830,VA3,VC3m,DP1m,VA7l,DA2,1419182,2500575,2500472,1419088,1419133,13818
1831,VM2,VM2,VM3,DM3,VA4,1419073,1419073,1419178,1419219,1283123,13818
1832,DM4,DM1,DP1m,DM2,DM1,1419070,1419230,2500472,1419110,1419230,13818
1833,DP1m,VA7l,VL2p,VA3,VA4,2500472,1419088,1419126,1419182,1283123,13818
1834,DM3,DM2,VA2,DM2,DM1,1419219,1419110,1419211,1419110,1419230,13818
1835,VA2,VC4,DM1,VL2p,DL2d,1419211,2500615,1419230,1419126,1419171,8279560
1836,VM4,VP1,DL1,DA1,DL4,1419198,5304188,1419144,1419201,1419192,8279560
1837,VA5,DA1,DA3,DP1l,DA2,2500530,1419201,2500563,2500556,1419133,8279560
1838,DA1,DA1,DA1,DC2,VA3,1419201,1419201,1419201,1283103,1419182,8279560
1839,VA3,VA7m,VA5,DM5,DL2v,1419182,1419121,2500530,1419102,1419214,9738
1840,DC2,DL1,VA3,VC3m,VM5v,1283103,1419144,1419182,2500575,1194549,9738
1841,VM5d,VM5v,DC1,DL5,DA4m,1194543,1194549,1419168,1419118,1419080,9738
1842,VA7l,DA4l,VP1,DL2d,VC1,1419088,4502221,5304188,1419171,1419195,9738
1843,VA7l,VM1,DM5,DL2d,DP1l,1419088,1419153,1419102,1419171,2500556,9738
1844,DC1,VC5,VA6,VC1,VP2,1419168,5604551,2500515,1419195,4672152,9742
1845,VC3m,VC5,V,DA3,DC1,2500575,5604551,1419095,2500563,1419168,9742
1846,DM2,DM4,VM2,VC2,VM1,1419110,1419070,1419073,1419099,1419153,9989648
1847,VC1,DP1m,DA2,VA6,VC5,1419195,2500472,1419133,2500515,5604551,9989648
1848,DL1,VM5d,VC3m,VM5d,DL1,1419144,1194543,2500575,1194543,1419144,9989648
1849,DM2,VM1,DM4,VM2,VC1,1419110,1419153,1419070,1419073,1419195,9989648
1850,DL3,VM5d,VM5d,DL5,DL1,2468810,1194543,1194543,1419118,1419144,9989648
1851,DC1,DL4,VM5d,DL3,DL1,1419168,1419192,1194543,2468810,1419144,9989648
1852,VM7d,VM5v,VM5v,VA1d,VM7v,1419114,1194549,1194549,1283107,1419157,7702
1853,VA5,DL1,VA5,VM5v,VA3,2500530,1419144,2500530,1194549,1419182,7702
1854,DC3,DA1,DC3,DA1,DC3,1283111,1419201,1283111,1419201,1283111,7702
1855,DP1m,VA2,DM2,VC4,VA3,2500472,1419211,1419110,2500615,1419182,7702
1856,VA6,VL2a,VM5d,DC1,DA1,2500515,2500501,1194543,1419168,1419201,7702
1857,DM1,DM4,VA4,VA4,VM3,1419230,1419070,1283123,1283123,1419178,9754
1858,VA2,VM2,DL2v,DL2d,DM3,1419211,1419073,1419214,1419171,1419219,9754
1859,DM6,DP1m,VM5v,DM6,VM5d,2500548,2500472,1194549,2500548,1194543,9754
1860,VC3l,DM6,VC4,VM5d,VC3l,4587289,2500548,2500615,1194543,4587289,9754
1861,DC1,VA2,DM2,DM6,DM3,1419168,1419211,1419110,2500548,1419219,9754
1862,V,DC1,DP1m,DM1,V,1419095,1419168,2500472,1419230,1419095,9754
1863,DM2,DM4,DP1m,V,DC1,1419110,1419070,2500472,1419095,1419168,9762
1864,VA7m,VC3m,VA3,VA5,VA5,1419121,2500575,1419182,2500530,2500530,9762
1865,VL2p,VA6,DL2v,DP1m,VC1,1419126,2500515,1419214,2500472,1419195,9762
1866,DC1,VM5v,DP1m,DM2,DM6,1419168,1194549,2500472,1419110,2500548,9762
1867,DM4,VA4,DM3,DM1,DL2d,1419070,1283123,1419219,1419230,1419171,9762
1868,DP1l,V,DC1,V,VL2p,2500556,1419095,1419168,1419095,1419126,9762
1869,VM3,DM4,DM1,VA4,DM4,1419178,1419070,1419230,1283123,1419070,9762
1870,DC4,DC2,VC3m,VC5,VM5v,1419077,1283103,2500575,5604551,1194549,11822
1871,DM6,DC2,DA4m,DL1,DM6,2500548,1283103,1419080,1419144,2500548,11822
1872,DM3,V,DP1l,VM3,DM1,1419219,1419095,2500556,1419178,1419230,11822
1873,VM3,DM3,DM4,DP1m,DM1,1419178,1419219,1419070,2500472,1419230,11822
1874,VC4,VM5d,DM6,VC4,VC5,2500615,1194543,2500548,2500615,5604551,11822
1875,DM5,DM2,DP1m,DM6,DM2,1419102,1419110,2500472,2500548,1419110,11822
1876,DA2,DC3,DM5,VM5v,DA2,1419133,1283111,1419102,1194549,1419133,11822
1877,DA1,VM5d,DA1,DA1,VA1d,1419201,1194543,1419201,1419201,1283107,538159
1878,VA1v,DC3,VA1v,DC3,DA1,2500585,1283111,2500585,1283111,1419201,538159
1879,DC3,VL2a,VA6,VP1,DA1,1283111,2500501,2500515,5304188,1419201,538159
1880,VA5,VM5v,VA7m,VM5v,VA5,2500530,1194549,1419121,1194549,2500530,538159
1881,DC1,DL3,DL4,DL1,VM5d,1419168,2468810,1419192,1419144,1194543,11826
1882,DL2d,VA7m,VP1,VA7l,DM5,1419171,1419121,5304188,1419088,1419102,11826
1883,VC1,VM2,VC2,VA2,VM2,1419195,1419073,1419099,1419211,1419073,11826
1884,DL4,D,VA7m,DA1,DC2,1419192,1419148,1419121,1419201,1283103,7734
1885,VM5v,DL1,VA3,VC3l,DP1m,1194549,1419144,1419182,4587289,2500472,7734
1886,VM7d,VM7v,DL5,DL5,VM7d,1419114,1419157,1419118,1419118,1419114,7734
1887,DL2v,DM5,DM3,VM2,VA2,1419214,1419102,1419219,1419073,1419211,7734
1888,VP1,VM4,DL1,VA7m,VC3m,5304188,1419198,1419144,1419121,2500575,7734
1889,DA1,DA1,VA6,DA1,DC3,1419201,1419201,2500515,1419201,1283111,13886
1890,DA1,DA1,DL1,VA1d,DA1,1419201,1419201,1419144,1283107,1419201,13886
1891,DP1m,VA7l,DA4l,VL2p,DC1,2500472,1419088,4502221,1419126,1419168,13886
1892,DM5,VA3,DA4l,DP1l,VC2,1419102,1419182,4502221,2500556,1419099,13886
1893,VA3,VA7m,VA7m,VC4,DA1,1419182,1419121,1419121,2500615,1419201,13890
1894,VA7m,VC4,VA7m,VA3,VA7m,1419121,2500615,1419121,1419182,1419121,13890
1895,VA1d,DA1,DC3,VC4,DA1,1283107,1419201,1283111,2500615,1419201,13890
1896,DL1,VM5d,VC3m,VM5d,DL1,1419144,1194543,2500575,1194543,1419144,13890
1897,VL2a,VM7v,DC3,VM7v,VC4,2500501,1419157,1283111,1419157,2500615,13890
1898,DP1m,DP1l,VM2,VM3,DM3,2500472,2500556,1419073,1419178,1419219,2543170
1899,DP1m,VA4,VA3,VC1,VC2,2500472,1283123,1419182,1419195,1419099,2543170
1900,VC2,VC3m,DA4l,DP1m,DP1m,1419099,2500575,4502221,2500472,2500472,2543170
1901,VA7l,DA4l,VL2p,VC2,VL2p,1419088,4502221,1419126,1419099,1419126,2543170
1902,VA3,VC3m,DA2,DP1m,VA7m,1419182,2500575,1419133,2500472,1419121,13894
1903,VA7m,VA3,VC5,VA3,VC3m,1419121,1419182,5604551,1419182,2500575,13894
1904,DP1m,DM1,DM4,DM3,DM2,2500472,1419230,1419070,1419219,1419110,13894
1905,VM7v,VC4,DA1,VA6,VA1d,1419157,2500615,1419201,2500515,1283107,13894
1906,DL1,VC5,DM2,DM6,DM2,1419144,5604551,1419110,2500548,1419110,11850
1907,DM2,DM6,DM5,DP1m,DM4,1419110,2500548,1419102,2500472,1419070,11850
1908,DM5,DM4,VM3,V,DM2,1419102,1419070,1419178,1419095,1419110,11850
1909,VA7m,VA5,DA2,DC2,VP1,1419121,2500530,1419133,1283103,5304188,11850
1910,VA7m,VC4,VA3,VA7m,VA7m,1419121,2500615,1419182,1419121,1419121,11850
1911,D,VA1d,DL1,D,VM5v,1419148,1283107,1419144,1419148,1194549,11850
1912,DM2,DM2,DM1,DM3,VA2,1419110,1419110,1419230,1419219,1419211,11850
1913,DL1,DL1,DP1l,VL2p,DA1,1419144,1419144,2500556,1419126,1419201,15958
1914,VA6,DC1,VL2p,VC1,DP1m,2500515,1419168,1419126,1419195,2500472,15958
1915,DL1,DL1,DP1l,DL2d,DA1,1419144,1419144,2500556,1419171,1419201,15958
1916,VP1,VM5v,VM5v,VA5,VA1d,5304188,1194549,1194549,2500530,1283107,15958
1917,VC5,DM5,DP1m,VA3,VM1,5604551,1419102,2500472,1419182,1419153,40538
1918,DM5,V,VM2,VC3l,DL2v,1419102,1419095,1419073,4587289,1419214,40538
1919,VC3l,VC4,DM5,VA2,DA3,4587289,2500615,1419102,1419211,2500563,40538
1920,VA4,VL2p,DP1l,DP1m,DM1,1283123,1419126,2500556,2500472,1419230,40538
1921,D,DL4,DL4,VC4,DA1,1419148,1419192,1419192,2500615,1419201,30300
1922,VL2a,VA1d,VA6,DA1,DA1,2500501,1283107,2500515,1419201,1419201,30300
1923,DL5,VM7v,DM6,VA5,VM5v,1419118,1419157,2500548,2500530,1194549,30300
1924,D,VA6,DA1,DC2,DC3,1419148,2500515,1419201,1283103,1283111,30300
1925,DM5,V,VM2,DP1m,VA4,1419102,1419095,1419073,2500472,1283123,30300
1926,DM3,DM4,VM3,DL2d,V,1419219,1419070,1419178,1419171,1419095,15966
1927,DC1,VC5,VA6,VC1,VP2,1419168,5604551,2500515,1419195,4672152,15966
1928,VM5v,VC3m,VA5,VA7m,DC2,1194549,2500575,2500530,1419121,1283103,15966
1929,DM1,DM4,DM3,VA2,DM4,1419230,1419070,1419219,1419211,1419070,15966
1930,VM5v,VP1,VM5v,VA5,VA3,1194549,5304188,1194549,2500530,1419182,15966
1931,VA7m,VA3,VC3m,VA5,VA5,1419121,1419182,2500575,2500530,2500530,15966
1932,VA2,VA4,VM3,VM2,DM4,1419211,1283123,1419178,1419073,1419070,15966
1933,DM1,VM3,VM2,DP1m,DM3,1419230,1419178,1419073,2500472,1419219,11878
1934,DM1,VM3,DM4,DL2v,VM2,1419230,1419178,1419070,1419214,1419073,11878
1935,VM2,VM3,VM2,DP1m,DM3,1419073,1419178,1419073,2500472,1419219,11878
1936,VA6,DA1,DL1,VM7v,VL2p,2500515,1419201,1419144,1419157,1419126,11878
1937,DP1l,DA3,DA3,VC2,DA1,2500556,2500563,2500563,1419099,1419201,11878
1938,DM6,DM4,DM2,VM3,DP1m,2500548,1419070,1419110,1419178,2500472,13926
1939,VM2,DM5,V,VM3,DM5,1419073,1419102,1419095,1419178,1419102,13926
1940,DM3,DP1m,DM2,DM2,DM1,1419219,2500472,1419110,1419110,1419230,13926
1941,VC3m,VC5,VM5d,VM7d,DC2,2500575,5604551,1194543,1419114,1283103,4056680
1942,DC3,VL2a,VM7d,VM7d,VC3m,1283111,2500501,1419114,1419114,2500575,4056680
1943,DL3,VM5d,DL5,VM5d,VM7d,2468810,1194543,1419118,1194543,1419114,4056680
1944,DC1,DL5,VM5v,VC3m,DM2,1419168,1419118,1194549,2500575,1419110,4056680
1945,DA2,VA7m,DA2,VA7m,DA3,1419133,1419121,1419133,1419121,2500563,9842
1946,DM5,DA2,VA7m,VA7m,VM1,1419102,1419133,1419121,1419121,1419153,9842
1947,DL2d,VM1,DL2v,VA7m,DL2v,1419171,1419153,1419214,1419121,1419214,9842
1948,DL1,DM5,DP1l,VA5,DA2,1419144,1419102,2500556,2500530,1419133,9842
1949,VM7v,DL1,VM7v,VL2a,D,1419157,1419144,1419157,2500501,1419148,9842
1950,VC1,DP1m,VC1,DA4l,VP2,1419195,2500472,1419195,4502221,4672152,15990
1951,DM5,DA2,VA5,VA7m,VA7m,1419102,1419133,2500530,1419121,1419121,15990
1952,VM1,DP1m,DL2d,DP1l,DL1,1419153,2500472,1419171,2500556,1419144,15990
1953,VM4,DP1l,VL2a,VM4,DA4l,1419198,2500556,2500501,1419198,4502221,15990
1954,DM5,DP1m,DM4,V,DL2v,1419102,2500472,1419070,1419095,1419214,15990
1955,VC3l,VA2,VC4,VC3l,DM5,4587289,1419211,2500615,4587289,1419102,15990
1956,VC3m,VC5,VL2a,DA1,DC1,2500575,5604551,2500501,1419201,1419168,15990
1957,VC4,V,VC3m,VM5d,DM4,2500615,1419095,2500575,1194543,1419070,7806
1958,VA4,DM1,DM3,VM2,DM4,1283123,1419230,1419219,1419073,1419070,7806
1959,VC4,VC3m,VC3l,DA3,V,2500615,2500575,4587289,2500563,1419095,7806
1960,VL2p,VC5,V,VA3,VC4,1419126,5604551,1419095,1419182,2500615,7806
1961,VM3,DM1,VA4,DM4,VA4,1419178,1419230,1283123,1419070,1283123,7806
1962,VM3,DP1l,DL2d,V,DC1,1419178,2500556,1419171,1419095,1419168,7806
1963,VC3l,DP1m,VA2,DM2,VC4,4587289,2500472,1419211,1419110,2500615,7806
1964,VA2,VM1,VC2,VC5,DP1m,1419211,1419153,1419099,5604551,2500472,8474260
1965,VA3,DP1m,DM5,VC5,VC3m,1419182,2500472,1419102,5604551,2500575,8474260
1966,DM2,VA6,DC3,DC1,DM2,1419110,2500515,1283111,1419168,1419110,8474260
1967,DL2v,DM3,VA2,VM2,DM2,1419214,1419219,1419211,1419073,1419110,8474260
1968,VM3,DM4,VM3,DM1,VA4,1419178,1419070,1419178,1419230,1283123,8474260
1969,VM4,VP1,DA1,DL1,DL4,1419198,5304188,1419201,1419144,1419192,30358
1970,DM4,VA4,DM3,VA4,DM4,1419070,1283123,1419219,1283123,1419070,30358
1971,VA6,DA4l,DA4l,VL2p,DM2,2500515,4502221,4502221,1419126,1419110,30358
1972,VA2,DP1m,DM2,DM2,DC1,1419211,2500472,1419110,1419110,1419168,30358
1973,VM3,DM3,V,DM4,VA4,1419178,1419219,1419095,1419070,1283123,30358
1974,DP1m,DM1,DM4,VA4,DM1,2500472,1419230,1419070,1283123,1419230,7834
1975,DM3,VM3,V,DP1l,DL2v,1419219,1419178,1419095,2500556,1419214,7834
1976,DL2d,VA4,DM4,V,VM3,1419171,1283123,1419070,1419095,1419178,7834
1977,DA4l,DC1,DA4l,VA6,VA6,4502221,1419168,4502221,2500515,2500515,7834
1978,DA4l,DA2,VA7m,VC3m,VA3,4502221,1419133,1419121,2500575,1419182,7834
1979,DL2v,VM3,VA4,DP1l,V,1419214,1419178,1283123,2500556,1419095,206512
1980,DA2,VA7m,DA2,VA7m,DL2d,1419133,1419121,1419133,1419121,1419171,206512
1981,VA4,DM4,DM1,DM1,VM3,1283123,1419070,1419230,1419230,1419178,206512
1982,DP1m,DC1,VA6,VL2p,DM2,2500472,1419168,2500515,1419126,1419110,206512
1983,VM1,DP1l,VM1,DM5,VA7m,1419153,2500556,1419153,1419102,1419121,206512
1984,VM1,DL2d,DP1m,DP1l,VP1,1419153,1419171,2500472,2500556,5304188,206512
1985,VA3,VC4,VL2p,VC5,VA2,1419182,2500615,1419126,5604551,1419211,206512
1986,DM6,VC3l,VM5d,VM5v,VA2,2500548,4587289,1194543,1194549,1419211,206512
1987,VA2,DM2,VC4,DM3,DC1,1419211,1419110,2500615,1419219,1419168,11958
1988,VC4,DM3,VA3,VL2p,VM3,2500615,1419219,1419182,1419126,1419178,11958
1989,VM2,VM2,VC1,VC2,VA2,1419073,1419073,1419195,1419099,1419211,11958
1990,VC4,VC5,VC1,VC4,VC4,2500615,5604551,1419195,2500615,2500615,11958
1991,VM2,DM4,DP1m,DM1,VM3,1419073,1419070,2500472,1419230,1419178,11958
1992,VA1d,VL2a,DA1,DA1,DA1,1283107,2500501,1419201,1419201,1419201,7870
1993,VM7v,DL1,VL2a,VM7v,DL1,1419157,1419144,2500501,1419157,1419144,7870
1994,D,DL1,D,DA1,VC4,1419148,1419144,1419148,1419201,2500615,7870
1995,VM5v,VA5,VP1,VA1d,DA1,1194549,2500530,5304188,1283107,1419201,7870
1996,VL2p,V,VA3,VC4,DA3,1419126,1419095,1419182,2500615,2500563,7870
1997,VM5v,DM6,VC3l,DM6,DM6,1194549,2500548,4587289,2500548,2500548,9930
1998,DM2,DM6,V,DM5,VM5d,1419110,2500548,1419095,1419102,1194543,9930
1999,DM1,DM4,DM3,DM4,DL2d,1419230,1419070,1419219,1419070,1419171,9930
2000,DP1m,VA2,DM2,DM2,DM2,2500472,1419211,1419110,1419110,1419110,9930
2001,VA6,DA4l,DC3,DC3,DM2,2500515,4502221,1283111,1283111,1419110,8279765
2002,DM5,V,VM2,VC3l,DP1m,1419102,1419095,1419073,4587289,2500472,8279765
2003,V,DM3,DM5,V,VA4,1419095,1419219,1419102,1419095,1283123,8279765
2004,VM7v,DC2,DL5,VM7d,VM5v,1419157,1283103,1419118,1419114,1194549,8279765
2005,VC3l,VC3m,DL1,DL4,DL3,4587289,2500575,1419144,1419192,2468810,8279765
2006,VL2p,VC4,VA3,VC4,DA1,1419126,2500615,1419182,2500615,1419201,8279765
2007,DM5,DP1l,VA7l,VA5,DA3,1419102,2500556,1419088,2500530,2500563,14050
2008,DM4,DP1m,DM1,DM2,DM3,1419070,2500472,1419230,1419110,1419219,14050
2009,DM1,DM4,DP1m,DP1l,DM1,1419230,1419070,2500472,2500556,1419230,14050
2010,DM4,VM3,DM6,DM3,DP1m,1419070,1419178,2500548,1419219,2500472,14050
2011,DM4,VM2,DP1m,DM1,VM3,1419070,1419073,2500472,1419230,1419178,14050
2012,DL1,DL4,DA1,DL1,DC3,1419144,1419192,1419201,1419144,1283111,14050
2013,VC2,VA3,VM2,VM3,VM2,1419099,1419182,1419073,1419178,1419073,10467043
2014,VM2,VM2,VC1,VC2,VA2,1419073,1419073,1419195,1419099,1419211,10467043
2015,DM1,VA4,V,VM3,DP1m,1419230,1283123,1419095,1419178,2500472,10467043
2016,DP1l,VM2,V,VA4,V,2500556,1419073,1419095,1283123,1419095,10467043
2017,VM3,VM3,DM1,DL2v,VM2,1419178,1419178,1419230,1419214,1419073,10467043
2018,VM5d,VM5d,DL1,VM5d,DL1,1194543,1194543,1419144,1194543,1419144,7910
2019,DL5,VL2a,VM5d,VM7v,VA1v,1419118,2500501,1194543,1419157,2500585,7910
2020,VL2p,VC5,VA3,VM1,VC4,1419126,5604551,1419182,1419153,2500615,7910
2021,DA4l,VC3m,DA4m,VA7m,DA2,4502221,2500575,1419080,1419121,1419133,7910
2022,VA7l,VM1,DA1,VL2p,DL1,1419088,1419153,1419201,1419126,1419144,7910
2023,VM5v,DL5,DM6,VM7d,VM7v,1194549,1419118,2500548,1419114,1419157,7910
2024,VA1v,VA6,VC3l,VM5d,DC3,2500585,2500515,4587289,1194543,1283111,7910
2025,DC1,VC4,DC3,DA1,DA1,1419168,2500615,1283111,1419201,1419201,14054
2026,VM3,VM2,DP1m,DM1,VC2,1419178,1419073,2500472,1419230,1419099,14054
2027,DM3,DM1,DP1m,VA2,DM2,1419219,1419230,2500472,1419211,1419110,14054
2028,DM4,DP1m,DM1,DM2,DM1,1419070,2500472,1419230,1419110,1419230,14054
2029,DM5,DM2,DP1m,DM6,DM4,1419102,1419110,2500472,2500548,1419070,12014
2030,VM5v,VP1,VM5d,VM7d,DA1,1194549,5304188,1194543,1419114,1419201,12014
2031,VM7d,DM6,DC3,VM7d,DA4m,1419114,2500548,1283111,1419114,1419080,12014
2032,DP1m,VA2,DM4,DM3,VA4,2500472,1419211,1419070,1419219,1283123,2334463
2033,VA4,VL2p,VC2,DM1,VL2p,1283123,1419126,1419099,1419230,1419126,2334463
2034,DM4,VM3,DM1,VA4,DM1,1419070,1419178,1419230,1283123,1419230,2334463
2035,DM1,DP1m,VC2,VL2p,VA4,1419230,2500472,1419099,1419126,1283123,2334463
2036,VA4,VL2p,DM1,DP1l,DP1m,1283123,1419126,1419230,2500556,2500472,2334463
2037,VA2,DM2,VC4,DM3,DM1,1419211,1419110,2500615,1419219,1419230,9258758
2038,DC3,VA1d,DA1,VA1v,DA1,1283111,1283107,1419201,2500585,1419201,9258758
2039,VA1v,DC3,DA1,DA1,DC3,2500585,1283111,1419201,1419201,1283111,9258758
2040,DA4l,DA2,VA7m,VC3m,DA4m,4502221,1419133,1419121,2500575,1419080,9258758
2041,DL1,VM5d,VC3l,DL1,VC3m,1419144,1194543,4587289,1419144,2500575,12066
2042,DP1l,VA4,VA2,VP2,DL2v,2500556,1283123,1419211,4672152,1419214,12066
2043,DC2,VC3m,VA6,VM5d,VC3l,1283103,2500575,2500515,1194543,4587289,12066
2044,VP1,VA7l,VA7m,DA1,VC3l,5304188,1419088,1419121,1419201,4587289,12066
2045,DP1l,VC2,VC5,DP1m,V,2500556,1419099,5604551,2500472,1419095,12070
2046,DP1l,VP1,VC2,VA5,VP3,2500556,5304188,1419099,2500530,3243803,12070
2047,DA1,DA1,DL1,VA6,VL2p,1419201,1419201,1419144,2500515,1419126,12070
2048,VM3,DM3,DL2d,V,VL2p,1419178,1419219,1419171,1419095,1419126,206630
2049,DM5,DM4,VM3,V,DM2,1419102,1419070,1419178,1419095,1419110,206630
2050,DL2v,DM5,DM4,VA2,VM2,1419214,1419102,1419070,1419211,1419073,206630
2051,DM1,DM4,VM3,DL2v,VM2,1419230,1419070,1419178,1419214,1419073,206630
2052,DL5,VC3l,VC3m,DL3,DL5,1419118,4587289,2500575,2468810,1419118,206630
2053,DL2v,VA3,VA3,DM5,VA5,1419214,1419182,1419182,1419102,2500530,288558
2054,DP1l,VM3,V,DC1,DL2d,2500556,1419178,1419095,1419168,1419171,288558
2055,DM4,DM1,DL2d,VA4,VA2,1419070,1419230,1419171,1283123,1419211,288558
2056,VC3m,VL2a,DC1,VC5,VM5d,2500575,2500501,1419168,5604551,1194543,288558
2057,VA6,DC1,DP1m,VL2p,VC1,2500515,1419168,2500472,1419126,1419195,288558
2058,VM5d,DL5,VL2a,DC1,DL3,1194543,1419118,2500501,1419168,2468810,8006
2059,VM5d,VM5d,DL3,DL1,VM5d,1194543,1194543,2468810,1419144,1194543,8006
2060,DC1,VC4,DA1,DC3,DA1,1419168,2500615,1419201,1283111,1419201,8006
2061,DP1m,VA2,DM4,DM3,VA4,2500472,1419211,1419070,1419219,1283123,8006
2062,DP1m,VC5,VA2,DM6,DM4,2500472,5604551,1419211,2500548,1419070,14154
2063,VA6,DA1,DL1,VL2p,VM7v,2500515,1419201,1419144,1419126,1419157,14154
2064,DA1,DA1,D,VC4,DA1,1419201,1419201,1419148,2500615,1419201,14154
2065,VA4,VA2,DM1,DC1,VA6,1283123,1419211,1419230,1419168,2500515,14154
2066,VC4,VC4,VC4,VC5,DP1m,2500615,2500615,2500615,5604551,2500472,14154
2067,DC1,VC4,DC3,DA1,VA1d,1419168,2500615,1283111,1419201,1283107,14154
2068,DC1,VM5d,VA6,DA1,DM2,1419168,1194543,2500515,1419201,1419110,239442
2069,VC3m,VL2a,DL4,VA3,D,2500575,2500501,1419192,1419182,1419148,239442
2070,VC3l,VM5v,DL5,DL5,DL4,4587289,1194549,1419118,1419118,1419192,239442
2071,VA1v,DA4m,VA1v,VA3,DL3,2500585,1419080,2500585,1419182,2468810,239442
2072,VA1v,VA1v,DL4,VA3,D,2500585,2500585,1419192,1419182,1419148,239442
2073,DL1,DL4,DL3,DL1,DA1,1419144,1419192,2468810,1419144,1419201,239442
2074,DC1,DL4,DL3,VM5d,DL1,1419168,1419192,2468810,1194543,1419144,239442
2075,DL1,VA3,DC2,DP1m,DM2,1419144,1419182,1283103,2500472,1419110,10078
2076,VC3m,DP1m,VA7m,DC2,VM5v,2500575,2500472,1419121,1283103,1194549,10078
